_id,BUDGET_YEAR,BUDGET_MONTH_DESC,GROUP_NAME,DUTY_NAME,PRODUCT_NAME,TAX_NETTAX_AMT,UPDATE_DATE
184,2564,กุมภาพันธ์,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2707076704.8300,2569-08-01
185,2564,กุมภาพันธ์,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2041376006.0300,2569-08-01
186,2564,กุมภาพันธ์,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,4177515.4400,2569-08-01
187,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,58437547.4100,2569-08-01
188,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",245.6300,2569-08-01
189,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",20088127.2800,2569-08-01
190,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่น,17550.0000,2569-08-01
191,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,35516835.5700,2569-08-01
192,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",5949453.5400,2569-08-01
193,2564,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",78887342.3900,2569-08-01
194,2564,มีนาคม,ภาษีสุรา,สุรา,สุรา,25716.9800,2569-08-01
195,2564,มีนาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,3203327451.4300,2569-08-01
196,2564,มีนาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2207091067.8700,2569-08-01
197,2564,มีนาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,2526273.1700,2569-08-01
198,2564,มีนาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,84535571.8700,2569-08-01
199,2564,มีนาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",86769.0000,2569-08-01
200,2564,มีนาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",38319837.6800,2569-08-01
201,2564,มีนาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,50534622.4900,2569-08-01
202,2564,มีนาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",10383441.1600,2569-08-01
203,2564,มีนาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",106846982.1300,2569-08-01
204,2564,เมษายน,ภาษีสุรา,สุรา,สุรา,507.6900,2569-08-01
205,2564,เมษายน,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2829647784.7100,2569-08-01
206,2564,เมษายน,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,1843022992.5300,2569-08-01
207,2564,เมษายน,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,3277743.0000,2569-08-01
208,2564,เมษายน,ภาษีสุรา,สุรากลั่น,สุราสามทับที่นำไปใช้ในการอุตสาหกรรมหรือการแพทย์หรือเภสัชกรรม หรือวิทยาศาสตร์  ทั้งนี้ ตามหลักเกณฑ์ วิธีการและเงื่อนไขที่อธิบดีประกาศกำหนด,0.0100,2569-08-01
209,2564,เมษายน,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,87082638.8000,2569-08-01
210,2564,เมษายน,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",28201598.7000,2569-08-01
211,2564,เมษายน,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่น,8775.0000,2569-08-01
212,2564,เมษายน,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,98890405.8400,2569-08-01
213,2564,เมษายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",7337135.0500,2569-08-01
214,2564,เมษายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",81995498.6700,2569-08-01
215,2564,พฤษภาคม,ภาษีสุรา,สุรา,สุรา,73460.0900,2569-08-01
216,2564,พฤษภาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2415581399.7700,2569-08-01
217,2564,พฤษภาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,1948183358.0700,2569-08-01
218,2564,พฤษภาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,2194585.4800,2569-08-01
219,2564,พฤษภาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,66277942.5400,2569-08-01
220,2564,พฤษภาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",86769.0000,2569-08-01
221,2564,พฤษภาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",20542533.9000,2569-08-01
222,2564,พฤษภาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,61607659.7700,2569-08-01
223,2564,พฤษภาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",13438881.3600,2569-08-01
224,2564,พฤษภาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",72486619.4900,2569-08-01
225,2564,มิถุนายน,ภาษีสุรา,สุรา,สุรา,123242.2300,2569-08-01
226,2564,มิถุนายน,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2122365766.2200,2569-08-01
227,2564,มิถุนายน,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2233581517.0400,2569-08-01
228,2564,มิถุนายน,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,6312523.3200,2569-08-01
229,2564,มิถุนายน,ภาษีสุรา,สุรากลั่น,สุราสามทับที่นำไปทำการแปลงสภาพ ทั้งนี้ ตามหลักเกณฑ์ วิธีการและเงื่อนไขที่อธิบดีประกาศกำหนด,8698.2900,2569-08-01
230,2564,มิถุนายน,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,75003028.3500,2569-08-01
231,2564,มิถุนายน,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",20420620.7000,2569-08-01
232,2564,มิถุนายน,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,59960162.1900,2569-08-01
233,2564,มิถุนายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",9382186.3800,2569-08-01
234,2564,มิถุนายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",66185512.1100,2569-08-01
235,2564,กรกฏาคม,ภาษีสุรา,สุรา,สุรา,21019.4700,2569-08-01
236,2564,กรกฏาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,1883052886.2100,2569-08-01
237,2564,กรกฏาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2117237640.6400,2569-08-01
238,2564,กรกฏาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,1343042.2600,2569-08-01
239,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,68327356.5600,2569-08-01
240,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",338640.0000,2569-08-01
241,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",23327304.1500,2569-08-01
242,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่น,10530.0000,2569-08-01
243,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,70721511.3800,2569-08-01
244,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",12365157.8700,2569-08-01
245,2564,กรกฏาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",51299814.8400,2569-08-01
246,2564,สิงหาคม,ภาษีสุรา,สุรา,สุรา,27686.1000,2569-08-01
247,2564,สิงหาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,1784959782.5200,2569-08-01
248,2564,สิงหาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2366662134.2100,2569-08-01
249,2564,สิงหาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,12972581.4900,2569-08-01
250,2564,สิงหาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,79883083.7600,2569-08-01
251,2564,สิงหาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",13260.0000,2569-08-01
252,2564,สิงหาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",17957293.7600,2569-08-01
253,2564,สิงหาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,35486788.6100,2569-08-01
254,2564,สิงหาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นอื่นๆ,614250.0000,2569-08-01
255,2564,สิงหาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",8649766.0600,2569-08-01
256,2564,สิงหาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",60524985.4800,2569-08-01
257,2564,กันยายน,ภาษีสุรา,สุรา,สุรา,223363.3000,2569-08-01
258,2564,กันยายน,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2322185561.0500,2569-08-01
259,2564,กันยายน,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2714701836.8700,2569-08-01
260,2564,กันยายน,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,4405265.2000,2569-08-01
261,2564,กันยายน,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,53296876.1900,2569-08-01
262,2564,กันยายน,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",64080.0000,2569-08-01
263,2564,กันยายน,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",27160240.8000,2569-08-01
264,2564,กันยายน,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,30107420.9400,2569-08-01
265,2564,กันยายน,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นอื่นๆ,1491750.0000,2569-08-01
266,2564,กันยายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",9162290.3900,2569-08-01
267,2564,กันยายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",67422935.5400,2569-08-01
268,2565,ตุลาคม,ภาษีสุรา,สุรา,สุรา,15752.9900,2569-08-01
269,2565,ตุลาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2056370689.2300,2569-08-01
270,2565,ตุลาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2365378323.1900,2569-08-01
271,2565,ตุลาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,1566260.0000,2569-08-01
272,2565,ตุลาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับที่นำไปใช้ในการอุตสาหกรรมหรือการแพทย์หรือเภสัชกรรม หรือวิทยาศาสตร์  ทั้งนี้ ตามหลักเกณฑ์ วิธีการและเงื่อนไขที่อธิบดีประกาศกำหนด,68400.0000,2569-08-01
273,2565,ตุลาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,62529402.1100,2569-08-01
274,2565,ตุลาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",338640.0000,2569-08-01
275,2565,ตุลาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",43189357.9000,2569-08-01
276,2565,ตุลาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่น,17550.0000,2569-08-01
277,2565,ตุลาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,61865269.0900,2569-08-01
278,2565,ตุลาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นอื่นๆ,906750.0000,2569-08-01
279,2565,ตุลาคม,ภาษีสุรา,สุราแช่,สุราแช่อื่นๆ,29070.0000,2569-08-01
280,2565,ตุลาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",12069213.8800,2569-08-01
281,2565,ตุลาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",96929353.5500,2569-08-01
282,2565,พฤศจิกายน,ภาษีสุรา,สุรา,สุรา,8613.9900,2569-08-01
283,2565,พฤศจิกายน,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2302257217.5600,2569-08-01
284,2565,พฤศจิกายน,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2962507900.4900,2569-08-01
285,2565,พฤศจิกายน,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,689061.5200,2569-08-01
286,2565,พฤศจิกายน,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,98694567.8800,2569-08-01
287,2565,พฤศจิกายน,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",231907.0000,2569-08-01
288,2565,พฤศจิกายน,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",48051224.4300,2569-08-01
289,2565,พฤศจิกายน,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,38239521.8900,2569-08-01
290,2565,พฤศจิกายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",22567385.5400,2569-08-01
291,2565,พฤศจิกายน,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",131382953.1300,2569-08-01
292,2565,ธันวาคม,ภาษีสุรา,สุรา,สุรา,126832.3100,2569-08-01
293,2565,ธันวาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2384717947.7900,2569-08-01
294,2565,ธันวาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2442785757.6400,2569-08-01
295,2565,ธันวาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,367011.0000,2569-08-01
296,2565,ธันวาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,106722995.5000,2569-08-01
297,2565,ธันวาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",169320.0000,2569-08-01
298,2565,ธันวาคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",50217065.9500,2569-08-01
299,2565,ธันวาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่น,10530.0000,2569-08-01
300,2565,ธันวาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,76927415.0500,2569-08-01
301,2565,ธันวาคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นอื่นๆ,2252250.0000,2569-08-01
302,2565,ธันวาคม,ภาษีสุรา,สุราแช่,สุราแช่อื่นๆ,2903.0500,2569-08-01
303,2565,ธันวาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",29469745.5000,2569-08-01
304,2565,ธันวาคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",166292245.5000,2569-08-01
305,2565,มกราคม,ภาษีสุรา,สุรา,สุรา,30213.5900,2569-08-01
306,2565,มกราคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2454780147.7200,2569-08-01
307,2565,มกราคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2450101460.3200,2569-08-01
308,2565,มกราคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,1594913.0000,2569-08-01
309,2565,มกราคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,166296836.0100,2569-08-01
310,2565,มกราคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",283277.0000,2569-08-01
311,2565,มกราคม,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",57941183.5000,2569-08-01
312,2565,มกราคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,100372160.4600,2569-08-01
313,2565,มกราคม,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นอื่นๆ,614250.0000,2569-08-01
314,2565,มกราคม,ภาษีสุรา,สุราแช่,สุราแช่อื่นๆ,1017.1200,2569-08-01
315,2565,มกราคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",16454042.3700,2569-08-01
316,2565,มกราคม,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",129913924.2500,2569-08-01
317,2565,กุมภาพันธ์,ภาษีสุรา,สุรา,สุรา,493660.6900,2569-08-01
318,2565,กุมภาพันธ์,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2206731272.4300,2569-08-01
319,2565,กุมภาพันธ์,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2391452927.8300,2569-08-01
320,2565,กุมภาพันธ์,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,2143053.6000,2569-08-01
321,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,190345104.6700,2569-08-01
322,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",665249.0000,2569-08-01
323,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"สุราแช่ผลไม้ที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",33981585.9000,2569-08-01
324,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่น,13162.5000,2569-08-01
325,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นที่มีแรงแอลกอฮอล์ไม่เกิน 7 ดีกรี และมีขนาดบรรจุไม่เกิน 0.330 ลิตร,61466542.1800,2569-08-01
326,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่ผลไม้ที่มีส่วนผสมขององุ่นหรือไวน์องุ่นอื่นๆ,2290275.0000,2569-08-01
327,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,สุราแช่อื่นๆ,268.7100,2569-08-01
328,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำเกินกว่า 1,000 บาท",16257518.3400,2569-08-01
329,2565,กุมภาพันธ์,ภาษีสุรา,สุราแช่,"ไวน์และสปาร์กลิ้งไวน์ที่ทำจากองุ่นที่มีราคาขายปลีกแนะนำไม่เกิน 1,000 บาท",113768725.0000,2569-08-01
330,2565,มีนาคม,ภาษีสุรา,สุรา,สุรา,58886.1700,2569-08-01
331,2565,มีนาคม,ภาษีสุรา,สุรากลั่น,ชนิดอื่นๆ นอกจาก (1) สุราสามทับ,2854572420.7500,2569-08-01
332,2565,มีนาคม,ภาษีสุรา,สุรากลั่น,สุรากลั่นชนิดสุราขาว,2474967334.3000,2569-08-01
333,2565,มีนาคม,ภาษีสุรา,สุรากลั่น,สุราสามทับกรณีอื่นๆ นอกจากไปใช้ในการอุตสาหกรรม ที่นำไปทำการแปลงสภาพ,2110073.6000,2569-08-01
334,2565,มีนาคม,ภาษีสุรา,สุราแช่,สุราแช่ชนิดอื่นๆ,195089296.8300,2569-08-01
